"Harvested_Date","Mobile_id","location_id","Lot_ID","Date&Time","IP_ID","Item_Name","Quantity","Harvesting_ID","Field_ID","Date of Cooling","IP_Date","Subsequent_ID","Outbreak"
"2023-07-01",273,126,"LOT3164_IP_2023-07-01_126","2022-01-06","IP3164","Limburger Cheese",919,"H3164",46,"2022-01-07","2022-01-07","R3164","yes"
"2023-05-23",124,57,"LOT3165_IP_2023-05-23_57","2022-07-09","IP3165","Swiss Cheese",471,"H3165",21,"2022-07-09","2022-07-09","R3165","no"
"2023-04-26",292,135,"LOT3166_IP_2023-04-26_135","2022-11-12","IP3166","Grated Parmesan Cheese",977,"H3166",49,"2022-11-11","2022-11-11","R3166","yes"
"2023-06-15",94,43,"LOT3167_IP_2023-06-15_43","2022-03-22","IP3167","Cheddar Mix Cheese",379,"H3167",16,"2022-03-22","2022-03-22","R3167","no"
"2023-07-06",135,63,"LOT3168_IP_2023-07-06_63","2021-12-17","IP3168","Colby Cheese",504,"H3168",23,"2021-12-18","2021-12-18","R3168","no"
"2023-06-23",40,19,"LOT3169_IP_2023-06-23_19","2022-02-13","IP3169","Asiago Cheese",218,"H3169",7,"2022-02-13","2022-02-13","R3169","no"
"2023-05-05",276,127,"LOT3170_IP_2023-05-05_127","2022-09-30","IP3170","Limburger Cheese",927,"H3170",46,"2022-09-30","2022-09-30","R3170","yes"
"2023-07-10",213,98,"LOT3171_IP_2023-07-10_98","2021-11-29","IP3171","Gorgonzola Cheese",739,"H3171",36,"2021-11-29","2021-11-29","R3171","no"
"2023-06-19",153,71,"LOT3172_IP_2023-06-19_71","2022-03-05","IP3172","Cotija Cheese",557,"H3172",26,"2022-03-05","2022-03-05","R3172","no"
"2023-07-20",229,105,"LOT3173_IP_2023-07-20_105","2021-10-15","IP3173","Halloumi Cheese",785,"H3173",38,"2021-10-15","2021-10-15","R3173","no"
"2023-04-11",204,94,"LOT3174_IP_2023-04-11_94","2023-01-19","IP3174","Feta Cheese",710,"H3174",34,"2023-01-18","2023-01-18","R3174","no"
"2023-03-28",142,66,"LOT3175_IP_2023-03-28_66","2023-03-23","IP3175","Cold_Pack Cheese",525,"H3175",24,"2023-03-23","2023-03-23","R3175","no"
"2023-05-31",118,54,"LOT3176_IP_2023-05-31_54","2022-06-03","IP3176","Pepper Jack Cheese",451,"H3176",20,"2022-06-03","2022-06-03","R3176","no"
"2023-07-17",256,118,"LOT3177_IP_2023-07-17_118","2021-10-28","IP3177","Havati Cheese",869,"H3177",43,"2021-10-29","2021-10-29","R3177","no"
"2023-04-23",93,43,"LOT3178_IP_2023-04-23_43","2022-11-21","IP3178","Cheddar Mix Cheese",378,"H3178",16,"2022-11-21","2022-11-21","R3178","no"
"2023-07-19",234,108,"LOT3179_IP_2023-07-19_108","2021-10-18","IP3179","Halloumi Cheese",802,"H3179",39,"2021-10-18","2021-10-18","R3179","no"
"2023-04-09",38,18,"LOT3180_IP_2023-04-09_18","2023-01-28","IP3180","Asiago Cheese",213,"H3180",7,"2023-01-28","2023-01-28","R3180","no"
"2023-07-28",264,122,"LOT3181_IP_2023-07-28_122","2021-09-05","IP3181","Jarlsberg Cheese",892,"H3181",44,"2021-09-06","2021-09-06","R3181","no"
"2023-06-07",287,132,"LOT3182_IP_2023-06-07_132","2022-04-28","IP3182","Monterey Jack Cheese",961,"H3182",48,"2022-04-28","2022-04-28","R3182","yes"
"2023-04-16",289,133,"LOT3183_IP_2023-04-16_133","2022-12-24","IP3183","Monterey Jack Cheese",967,"H3183",48,"2022-12-24","2022-12-24","R3183","yes"
"2023-07-13",124,57,"LOT3184_IP_2023-07-13_57","2021-11-13","IP3184","Swiss Cheese",469,"H3184",21,"2021-11-13","2021-11-13","R3184","no"
"2023-06-21",293,135,"LOT3185_IP_2023-06-21_135","2022-02-22","IP3185","Grated Parmesan Cheese",980,"H3185",49,"2022-02-23","2022-02-23","R3185","yes"
"2023-06-21",274,126,"LOT3186_IP_2023-06-21_126","2022-02-21","IP3186","Limburger Cheese",921,"H3186",46,"2022-02-21","2022-02-21","R3186","yes"
"2023-03-31",232,107,"LOT3187_IP_2023-03-31_107","2023-03-11","IP3187","Halloumi Cheese",795,"H3187",39,"2023-03-10","2023-03-10","R3187","no"
"2023-05-06",56,26,"LOT3188_IP_2023-05-06_26","2022-09-23","IP3188","Brie Cheese",266,"H3188",10,"2022-09-23","2022-09-23","R3188","no"
"2023-04-06",118,54,"LOT3189_IP_2023-04-06_54","2023-02-09","IP3189","Pepper Jack Cheese",451,"H3189",20,"2023-02-09","2023-02-09","R3189","no"
"2023-06-10",263,121,"LOT3190_IP_2023-06-10_121","2022-04-16","IP3190","Jarlsberg Cheese",889,"H3190",44,"2022-04-16","2022-04-16","R3190","no"
"2023-04-16",225,104,"LOT3191_IP_2023-04-16_104","2022-12-23","IP3191","Halloumi Cheese",775,"H3191",38,"2022-12-23","2022-12-23","R3191","no"
"2023-07-07",243,112,"LOT3192_IP_2023-07-07_112","2021-12-12","IP3192","Gruyere Cheese",829,"H3192",41,"2021-12-13","2021-12-13","R3192","no"
"2023-05-20",121,56,"LOT3193_IP_2023-05-20_56","2022-07-21","IP3193","Swiss Cheese",460,"H3193",21,"2022-07-21","2022-07-21","R3193","no"
"2023-07-19",195,90,"LOT3194_IP_2023-07-19_90","2021-10-19","IP3194","Feta Cheese",684,"H3194",33,"2021-10-20","2021-10-20","R3194","no"
"2023-07-20",71,33,"LOT3195_IP_2023-07-20_33","2021-10-14","IP3195"," Burrata Cheese",310,"H3195",12,"2021-10-14","2021-10-14","R3195","no"
"2023-06-24",23,11,"LOT3196_IP_2023-06-24_11","2022-02-10","IP3196","American Cheese",166,"H3196",5,"2022-02-10","2022-02-10","SP196","no"
"2023-04-03",176,81,"LOT3197_IP_2023-04-03_81","2023-02-26","IP3197","Creame Cheese",628,"H3197",30,"2023-02-25","2023-02-25","R3197","no"
"2023-04-15",102,47,"LOT3198_IP_2023-04-15_47","2023-01-01","IP3198","Cheese Curds Cheese",405,"H3198",18,"2022-12-31","2022-12-31","R3198","no"
"2023-06-08",243,112,"LOT3199_IP_2023-06-08_112","2022-04-26","IP3199","Gruyere Cheese",829,"H3199",41,"2022-04-26","2022-04-26","R3199","no"
"2023-05-01",297,137,"LOT3200_IP_2023-05-01_137","2022-10-16","IP3200","Grated Parmesan Cheese",991,"H3200",49,"2022-10-16","2022-10-16","R3200","yes"
"2023-06-02",16,8,"LOT3201_IP_2023-06-02_8","2022-05-24","IP3201","Mozarilla Cheese",144,"H3201",3,"2022-05-24","2022-05-24","R3201","no"
"2023-05-29",27,13,"LOT3202_IP_2023-05-29_13","2022-06-10","IP3202","American Cheese",179,"H3202",5,"2022-06-10","2022-06-10","SP202","no"
"2023-05-30",193,89,"LOT3203_IP_2023-05-30_89","2022-06-07","IP3203","Emmental Cheese",677,"H3203",32,"2022-06-07","2022-06-07","R3203","no"
"2023-07-05",210,97,"LOT3204_IP_2023-07-05_97","2021-12-19","IP3204","Gorgonzola Cheese",730,"H3204",35,"2021-12-20","2021-12-20","R3204","no"
"2023-07-14",253,117,"LOT3205_IP_2023-07-14_117","2021-11-10","IP3205","Havati Cheese",860,"H3205",42,"2021-11-10","2021-11-10","R3205","no"
"2023-06-17",89,41,"LOT3206_IP_2023-06-17_41","2022-03-13","IP3206","Cheddar Mix Cheese",365,"H3206",15,"2022-03-13","2022-03-13","R3206","no"
"2023-07-20",276,127,"LOT3207_IP_2023-07-20_127","2021-10-12","IP3207","Limburger Cheese",928,"H3207",46,"2021-10-13","2021-10-13","R3207","yes"
"2023-07-26",180,83,"LOT3208_IP_2023-07-26_83","2021-09-14","IP3208","Creame Cheese",638,"H3208",30,"2021-09-15","2021-09-15","R3208","no"
"2023-07-16",75,35,"LOT3209_IP_2023-07-16_35","2021-11-01","IP3209"," Burrata Cheese",324,"H3209",13,"2021-11-02","2021-11-02","R3209","no"
"2023-04-11",74,35,"LOT3210_IP_2023-04-11_35","2023-01-15","IP3210"," Burrata Cheese",321,"H3210",13,"2023-01-15","2023-01-15","R3210","no"
"2023-04-30",261,120,"LOT3211_IP_2023-04-30_120","2022-10-24","IP3211","Jarlsberg Cheese",882,"H3211",44,"2022-10-23","2022-10-23","R3211","no"
"2023-04-15",54,25,"LOT3212_IP_2023-04-15_25","2022-12-29","IP3212","Bocconcini Cheese",260,"H3212",10,"2022-12-28","2022-12-28","R3212","no"
"2023-05-10",188,86,"LOT3213_IP_2023-05-10_86","2022-09-05","IP3213","Emmental Cheese",662,"H3213",32,"2022-09-05","2022-09-05","R3213","no"
"2023-05-09",34,16,"LOT3214_IP_2023-05-09_16","2022-09-09","IP3214","Asiago Cheese",198,"H3214",6,"2022-09-09","2022-09-09","R3214","no"
"2023-04-27",37,18,"LOT3215_IP_2023-04-27_18","2022-11-04","IP3215","Asiago Cheese",209,"H3215",7,"2022-11-03","2022-11-03","R3215","no"
"2023-06-20",299,138,"LOT3216_IP_2023-06-20_138","2022-02-27","IP3216","Grated Parmesan Cheese",998,"H3216",50,"2022-02-27","2022-02-27","R3216","yes"
"2023-04-27",178,82,"LOT3217_IP_2023-04-27_82","2022-11-04","IP3217","Creame Cheese",632,"H3217",30,"2022-11-04","2022-11-04","R3217","no"
"2023-06-13",83,39,"LOT3218_IP_2023-06-13_39","2022-03-30","IP3218","Camembert Cheese",348,"H3218",15,"2022-03-31","2022-03-31","R3218","no"
"2023-05-29",3,2,"LOT3219_IP_2023-05-29_2","2022-06-09","IP3219","Blue Cheese",107,"H3219",1,"2022-06-09","2022-06-09","R3219","no"
"2023-06-15",179,83,"LOT3220_IP_2023-06-15_83","2022-03-25","IP3220","Creame Cheese",636,"H3220",30,"2022-03-25","2022-03-25","R3220","no"
"2023-05-21",285,131,"LOT3221_IP_2023-05-21_131","2022-07-17","IP3221","Monterey Jack Cheese",955,"H3221",48,"2022-07-16","2022-07-16","R3221","yes"
"2023-05-28",29,14,"LOT3222_IP_2023-05-28_14","2022-06-16","IP3222","American Cheese",185,"H3222",6,"2022-06-16","2022-06-16","SP222","no"
"2023-06-01",86,40,"LOT3223_IP_2023-06-01_40","2022-05-29","IP3223","Camembert Cheese",356,"H3223",15,"2022-05-29","2022-05-29","R3223","no"
"2023-04-02",40,19,"LOT3224_IP_2023-04-02_19","2023-02-27","IP3224","Asiago Cheese",217,"H3224",7,"2023-02-26","2023-02-26","R3224","no"
"2023-04-25",86,40,"LOT3225_IP_2023-04-25_40","2022-11-12","IP3225","Camembert Cheese",356,"H3225",15,"2022-11-11","2022-11-11","R3225","no"
"2023-07-16",49,23,"LOT3226_IP_2023-07-16_23","2021-11-01","IP3226","Bocconcini Cheese",245,"H3226",9,"2021-11-01","2021-11-01","R3226","no"
"2023-07-04",24,12,"LOT3227_IP_2023-07-04_12","2021-12-26","IP3227","American Cheese",170,"H3227",5,"2021-12-26","2021-12-26","SP227","no"
"2023-07-03",15,8,"LOT3228_IP_2023-07-03_8","2021-12-29","IP3228","Mozarilla Cheese",144,"H3228",3,"2021-12-30","2021-12-30","R3228","no"
"2023-04-24",134,62,"LOT3229_IP_2023-04-24_62","2022-11-20","IP3229","Colby Cheese",501,"H3229",23,"2022-11-19","2022-11-19","R3229","no"
"2023-07-29",138,64,"LOT3230_IP_2023-07-29_64","2021-08-30","IP3230","Colby Cheese",513,"H3230",23,"2021-08-31","2021-08-31","R3230","no"
"2023-07-30",122,56,"LOT3231_IP_2023-07-30_56","2021-08-26","IP3231","Swiss Cheese",463,"H3231",21,"2021-08-27","2021-08-27","R3231","no"
"2023-04-08",23,11,"LOT3232_IP_2023-04-08_11","2023-02-01","IP3232","American Cheese",168,"H3232",5,"2023-01-31","2023-01-31","SP232","no"
"2023-05-15",65,30,"LOT3233_IP_2023-05-15_30","2022-08-15","IP3233"," Burrata Cheese",293,"H3233",12,"2022-08-14","2022-08-14","R3233","no"
"2023-05-21",238,109,"LOT3234_IP_2023-05-21_109","2022-07-15","IP3234","Gruyere Cheese",812,"H3234",40,"2022-07-15","2022-07-15","R3234","no"
"2023-04-24",120,56,"LOT3235_IP_2023-04-24_56","2022-11-19","IP3235","Swiss Cheese",459,"H3235",21,"2022-11-19","2022-11-19","R3235","no"
"2023-04-10",115,53,"LOT3236_IP_2023-04-10_53","2023-01-21","IP3236","Pepper Jack Cheese",444,"H3236",20,"2023-01-20","2023-01-20","R3236","no"
"2023-06-23",81,38,"LOT3237_IP_2023-06-23_38","2022-02-15","IP3237","Camembert Cheese",341,"H3237",14,"2022-02-16","2022-02-16","R3237","no"
"2023-05-05",54,25,"LOT3238_IP_2023-05-05_25","2022-09-28","IP3238","Bocconcini Cheese",259,"H3238",10,"2022-09-28","2022-09-28","R3238","no"
"2023-05-20",170,79,"LOT3239_IP_2023-05-20_79","2022-07-20","IP3239","Cottage Cheese",610,"H3239",29,"2022-07-19","2022-07-19","R3239","no"
"2023-07-11",271,125,"LOT3240_IP_2023-07-11_125","2021-11-23","IP3240","Limburger Cheese",912,"H3240",45,"2021-11-24","2021-11-24","R3240","yes"
"2023-05-14",50,24,"LOT3241_IP_2023-05-14_24","2022-08-19","IP3241","Bocconcini Cheese",248,"H3241",9,"2022-08-19","2022-08-19","R3241","no"
"2023-06-07",20,10,"LOT3242_IP_2023-06-07_10","2022-04-28","IP3242","Mozarilla Cheese",158,"H3242",4,"2022-04-28","2022-04-28","R3242","no"
"2023-03-31",206,95,"LOT3243_IP_2023-03-31_95","2023-03-11","IP3243","Gorgonzola Cheese",717,"H3243",35,"2023-03-10","2023-03-10","R3243","no"
"2023-05-27",102,47,"LOT3244_IP_2023-05-27_47","2022-06-18","IP3244","Cheese Curds Cheese",404,"H3244",18,"2022-06-18","2022-06-18","R3244","no"
"2023-04-14",169,78,"LOT3245_IP_2023-04-14_78","2023-01-06","IP3245","Cottage Cheese",605,"H3245",29,"2023-01-05","2023-01-05","R3245","no"
"2023-06-28",161,74,"LOT3246_IP_2023-06-28_74","2022-01-24","IP3246","Cotija Cheese",580,"H3246",27,"2022-01-25","2022-01-25","R3246","no"
"2023-04-26",220,102,"LOT3247_IP_2023-04-26_102","2022-11-08","IP3247","Farmer Made Organic Cheese",761,"H3247",37,"2022-11-08","2022-11-08","R3247","no"
"2023-07-31",179,83,"LOT3248_IP_2023-07-31_83","2021-08-24","IP3248","Creame Cheese",637,"H3248",30,"2021-08-25","2021-08-25","R3248","no"
"2023-06-09",284,131,"LOT3249_IP_2023-06-09_131","2022-04-19","IP3249","Monterey Jack Cheese",952,"H3249",47,"2022-04-19","2022-04-19","R3249","yes"
"2023-03-28",264,121,"LOT3250_IP_2023-03-28_121","2023-03-25","IP3250","Jarlsberg Cheese",892,"H3250",44,"2023-03-24","2023-03-24","R3250","no"
"2023-05-05",37,18,"LOT3251_IP_2023-05-05_18","2022-09-28","IP3251","Asiago Cheese",209,"H3251",7,"2022-09-27","2022-09-27","R3251","no"
"2023-04-27",12,6,"LOT3252_IP_2023-04-27_6","2022-11-05","IP3252","Mozarilla Cheese",134,"H3252",3,"2022-11-04","2022-11-04","R3252","no"
"2023-06-13",77,36,"LOT3253_IP_2023-06-13_36","2022-04-03","IP3253","Camembert Cheese",330,"H3253",14,"2022-04-03","2022-04-03","R3253","no"
"2023-05-21",107,50,"LOT3254_IP_2023-05-21_50","2022-07-17","IP3254","Cheese Curds Cheese",419,"H3254",18,"2022-07-17","2022-07-17","R3254","no"
"2023-07-28",225,104,"LOT3255_IP_2023-07-28_104","2021-09-07","IP3255","Farmer Made Organic Cheese",773,"H3255",38,"2021-09-08","2021-09-08","R3255","no"
"2023-07-17",46,21,"LOT3256_IP_2023-07-17_21","2021-10-26","IP3256","Bocconcini Cheese",234,"H3256",8,"2021-10-26","2021-10-26","R3256","no"
"2023-07-17",119,55,"LOT3257_IP_2023-07-17_55","2021-10-26","IP3257","Swiss Cheese",456,"H3257",20,"2021-10-27","2021-10-27","R3257","no"
"2023-04-18",48,23,"LOT3258_IP_2023-04-18_23","2022-12-15","IP3258","Bocconcini Cheese",242,"H3258",9,"2022-12-14","2022-12-14","R3258","no"
"2023-05-11",289,133,"LOT3259_IP_2023-05-11_133","2022-09-02","IP3259","Monterey Jack Cheese",967,"H3259",48,"2022-09-02","2022-09-02","R3259","yes"
"2023-05-24",2,2,"LOT3260_IP_2023-05-24_2","2022-07-01","IP3260","Blue Cheese",104,"H3260",1,"2022-07-01","2022-07-01","R3260","no"
"2023-05-22",94,43,"LOT3261_IP_2023-05-22_43","2022-07-12","IP3261","Cheddar Mix Cheese",379,"H3261",16,"2022-07-12","2022-07-12","R3261","no"
"2023-05-19",48,23,"LOT3262_IP_2023-05-19_23","2022-07-24","IP3262","Bocconcini Cheese",242,"H3262",9,"2022-07-24","2022-07-24","R3262","no"
"2023-06-27",70,33,"LOT3263_IP_2023-06-27_33","2022-01-28","IP3263"," Burrata Cheese",309,"H3263",12,"2022-01-28","2022-01-28","R3263","no"
"2023-07-03",37,18,"LOT3264_IP_2023-07-03_18","2021-12-30","IP3264","Asiago Cheese",208,"H3264",7,"2021-12-30","2021-12-30","R3264","no"
"2023-04-13",139,64,"LOT3265_IP_2023-04-13_64","2023-01-10","IP3265","Colby Cheese",515,"H3265",24,"2023-01-09","2023-01-09","R3265","no"
"2023-04-08",79,37,"LOT3266_IP_2023-04-08_37","2023-01-31","IP3266","Camembert Cheese",336,"H3266",14,"2023-01-30","2023-01-30","R3266","no"
"2023-08-01",141,65,"LOT3267_IP_2023-08-01_65","2021-08-18","IP3267","Cold_Pack Cheese",520,"H3267",24,"2021-08-19","2021-08-19","R3267","no"
"2023-07-03",49,23,"LOT3268_IP_2023-07-03_23","2022-01-01","IP3268","Bocconcini Cheese",244,"H3268",9,"2022-01-02","2022-01-02","R3268","no"
"2023-06-30",230,106,"LOT3269_IP_2023-06-30_106","2022-01-12","IP3269","Halloumi Cheese",790,"H3269",39,"2022-01-13","2022-01-13","R3269","no"
"2023-07-21",227,105,"LOT3270_IP_2023-07-21_105","2021-10-08","IP3270","Halloumi Cheese",780,"H3270",38,"2021-10-08","2021-10-08","R3270","no"
"2023-03-31",87,40,"LOT3271_IP_2023-03-31_40","2023-03-08","IP3271","Cheddar Mix Cheese",359,"H3271",15,"2023-03-07","2023-03-07","R3271","no"
"2023-07-04",73,34,"LOT3272_IP_2023-07-04_34","2021-12-25","IP3272"," Burrata Cheese",316,"H3272",13,"2021-12-26","2021-12-26","R3272","no"
"2023-04-07",257,118,"LOT3273_IP_2023-04-07_118","2023-02-03","IP3273","Havati Cheese",870,"H3273",43,"2023-02-03","2023-02-03","R3273","no"
"2023-07-27",139,64,"LOT3274_IP_2023-07-27_64","2021-09-11","IP3274","Colby Cheese",514,"H3274",24,"2021-09-12","2021-09-12","R3274","no"
"2023-06-14",44,21,"LOT3275_IP_2023-06-14_21","2022-03-28","IP3275","Bocconcini Cheese",231,"H3275",8,"2022-03-29","2022-03-29","R3275","no"
"2023-06-12",146,67,"LOT3276_IP_2023-06-12_67","2022-04-06","IP3276","Cold_Pack Cheese",537,"H3276",25,"2022-04-06","2022-04-06","R3276","no"
"2023-05-16",57,27,"LOT3277_IP_2023-05-16_27","2022-08-08","IP3277","Brie Cheese",269,"H3277",10,"2022-08-07","2022-08-07","R3277","no"
"2023-07-02",11,6,"LOT3278_IP_2023-07-02_6","2022-01-03","IP3278","Blue Cheese",131,"H3278",3,"2022-01-04","2022-01-04","R3278","no"
"2023-04-22",46,22,"LOT3279_IP_2023-04-22_22","2022-11-27","IP3279","Bocconcini Cheese",236,"H3279",8,"2022-11-26","2022-11-26","R3279","no"
"2023-08-04",260,120,"LOT3280_IP_2023-08-04_120","2021-08-04","IP3280","Jarlsberg Cheese",880,"H3280",43,"2021-08-05","2021-08-05","R3280","no"
"2023-08-01",3,2,"LOT3281_IP_2023-08-01_2","2021-08-19","IP3281","Blue Cheese",107,"H3281",1,"2021-08-20","2021-08-20","R3281","no"
"2023-04-01",86,40,"LOT3282_IP_2023-04-01_40","2023-03-03","IP3282","Camembert Cheese",356,"H3282",15,"2023-03-02","2023-03-02","R3282","no"
"2023-07-02",202,93,"LOT3283_IP_2023-07-02_93","2022-01-05","IP3283","Feta Cheese",705,"H3283",34,"2022-01-06","2022-01-06","R3283","no"
"2023-04-11",88,41,"LOT3284_IP_2023-04-11_41","2023-01-17","IP3284","Cheddar Mix Cheese",360,"H3284",15,"2023-01-16","2023-01-16","R3284","no"
"2023-04-30",104,48,"LOT3285_IP_2023-04-30_48","2022-10-23","IP3285","Cheese Curds Cheese",411,"H3285",18,"2022-10-23","2022-10-23","R3285","no"
"2023-07-15",282,130,"LOT3286_IP_2023-07-15_130","2021-11-04","IP3286","Monterey Jack Cheese",947,"H3286",47,"2021-11-04","2021-11-04","R3286","yes"
"2023-05-22",66,31,"LOT3287_IP_2023-05-22_31","2022-07-10","IP3287"," Burrata Cheese",297,"H3287",12,"2022-07-10","2022-07-10","R3287","no"
"2023-07-04",110,51,"LOT3288_IP_2023-07-04_51","2021-12-28","IP3288","Pepper Jack Cheese",428,"H3288",19,"2021-12-28","2021-12-28","R3288","no"
"2023-07-09",77,36,"LOT3289_IP_2023-07-09_36","2021-12-03","IP3289","Camembert Cheese",328,"H3289",13,"2021-12-03","2021-12-03","R3289","no"
"2023-07-08",283,130,"LOT3290_IP_2023-07-08_130","2021-12-05","IP3290","Monterey Jack Cheese",949,"H3290",47,"2021-12-06","2021-12-06","R3290","yes"
"2023-06-03",284,131,"LOT3291_IP_2023-06-03_131","2022-05-18","IP3291","Monterey Jack Cheese",952,"H3291",47,"2022-05-18","2022-05-18","R3291","yes"
"2023-07-19",85,40,"LOT3292_IP_2023-07-19_40","2021-10-16","IP3292","Camembert Cheese",353,"H3292",15,"2021-10-17","2021-10-17","R3292","no"
"2023-06-24",76,35,"LOT3293_IP_2023-06-24_35","2022-02-11","IP3293"," Burrata Cheese",324,"H3293",13,"2022-02-11","2022-02-11","R3293","no"
"2023-05-28",273,126,"LOT3294_IP_2023-05-28_126","2022-06-15","IP3294","Limburger Cheese",920,"H3294",46,"2022-06-15","2022-06-15","R3294","yes"
"2023-04-07",32,15,"LOT3295_IP_2023-04-07_15","2023-02-05","IP3295","American Cheese",192,"H3295",6,"2023-02-04","2023-02-04","SP295","no"
"2023-04-07",219,101,"LOT3296_IP_2023-04-07_101","2023-02-05","IP3296","Farmer Made Organic Cheese",756,"H3296",37,"2023-02-05","2023-02-05","R3296","no"
"2023-04-30",161,74,"LOT3297_IP_2023-04-30_74","2022-10-20","IP3297","Cotija Cheese",581,"H3297",27,"2022-10-20","2022-10-20","R3297","no"
"2023-05-29",47,22,"LOT3298_IP_2023-05-29_22","2022-06-11","IP3298","Bocconcini Cheese",237,"H3298",8,"2022-06-11","2022-06-11","R3298","no"
"2023-04-21",36,17,"LOT3299_IP_2023-04-21_17","2022-12-04","IP3299","Asiago Cheese",206,"H3299",7,"2022-12-03","2022-12-03","R3299","no"
"2023-05-02",264,121,"LOT3300_IP_2023-05-02_121","2022-10-11","IP3300","Jarlsberg Cheese",891,"H3300",44,"2022-10-10","2022-10-10","R3300","no"
"2023-06-16",257,118,"LOT3301_IP_2023-06-16_118","2022-03-17","IP3301","Havati Cheese",870,"H3301",43,"2022-03-18","2022-03-18","R3301","no"
"2023-05-04",76,35,"LOT3302_IP_2023-05-04_35","2022-10-05","IP3302","Camembert Cheese",326,"H3302",13,"2022-10-04","2022-10-04","R3302","no"
"2023-06-07",188,87,"LOT3303_IP_2023-06-07_87","2022-04-28","IP3303","Emmental Cheese",662,"H3303",32,"2022-04-28","2022-04-28","R3303","no"
"2023-07-21",2,1,"LOT3304_IP_2023-07-21_1","2021-10-09","IP3304","Blue Cheese",103,"H3304",1,"2021-10-10","2021-10-10","R3304","no"
"2023-07-31",11,6,"LOT3305_IP_2023-07-31_6","2021-08-21","IP3305","Blue Cheese",130,"H3305",3,"2021-08-22","2021-08-22","R3305","no"
"2023-07-30",2,2,"LOT3306_IP_2023-07-30_2","2021-08-28","IP3306","Blue Cheese",104,"H3306",1,"2021-08-29","2021-08-29","R3306","no"
"2023-07-05",177,82,"LOT3307_IP_2023-07-05_82","2021-12-20","IP3307","Creame Cheese",631,"H3307",30,"2021-12-21","2021-12-21","R3307","no"
"2023-04-23",136,63,"LOT3308_IP_2023-04-23_63","2022-11-22","IP3308","Colby Cheese",506,"H3308",23,"2022-11-22","2022-11-22","R3308","no"
"2023-04-04",24,11,"LOT3309_IP_2023-04-04_11","2023-02-19","IP3309","American Cheese",169,"H3309",5,"2023-02-18","2023-02-18","SP309","no"
"2023-05-27",70,32,"LOT3310_IP_2023-05-27_32","2022-06-21","IP3310"," Burrata Cheese",306,"H3310",12,"2022-06-21","2022-06-21","R3310","no"
"2023-06-18",274,126,"LOT3311_IP_2023-06-18_126","2022-03-08","IP3311","Limburger Cheese",920,"H3311",46,"2022-03-08","2022-03-08","R3311","yes"
"2023-07-23",100,46,"LOT3312_IP_2023-07-23_46","2021-09-28","IP3312","Cheese Curds Cheese",397,"H3312",17,"2021-09-29","2021-09-29","R3312","no"
"2023-06-25",150,69,"LOT3313_IP_2023-06-25_69","2022-02-03","IP3313","Cold_Pack Cheese",548,"H3313",25,"2022-02-03","2022-02-03","R3313","no"
"2023-07-07",233,107,"LOT3314_IP_2023-07-07_107","2021-12-10","IP3314","Halloumi Cheese",799,"H3314",39,"2021-12-10","2021-12-10","R3314","no"
"2023-06-10",92,43,"LOT3315_IP_2023-06-10_43","2022-04-14","IP3315","Cheddar Mix Cheese",373,"H3315",16,"2022-04-14","2022-04-14","R3315","no"
